##Databases: Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink

--------------------

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink

--------------------

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
cardiac muscle tissue development	Gene Ontology	GO:0048738	4	25	0.12218069201	0.62587261768	ENSG00000060718|ENSG00000129991|ENSG00000180772|ENSG00000182963	http://amigo.geneontology.org/amigo/term/GO:0048738
gene silencing by RNA	Gene Ontology	GO:0031047	4	25	0.12218069201	0.62587261768	ENSG00000187772|ENSG00000154438|ENSG00000143194|ENSG00000131914	http://amigo.geneontology.org/amigo/term/GO:0031047
negative regulation of gene expression, epigenetic	Gene Ontology	GO:0045814	4	25	0.12218069201	0.62587261768	ENSG00000276966|ENSG00000158406|ENSG00000273983|ENSG00000170788	http://amigo.geneontology.org/amigo/term/GO:0045814
antigen processing and presentation of peptide antigen	Gene Ontology	GO:0048002	4	25	0.12218069201	0.62587261768	ENSG00000138778|ENSG00000196188|ENSG00000154611|ENSG00000142945	http://amigo.geneontology.org/amigo/term/GO:0048002
kidney development	Gene Ontology	GO:0001822	5	35	0.122619844218	0.626049171637	ENSG00000145536|ENSG00000100373|ENSG00000137203|ENSG00000177508|ENSG00000273706	http://amigo.geneontology.org/amigo/term/GO:0001822
germ cell development	Gene Ontology	GO:0007281	5	35	0.122619844218	0.626049171637	ENSG00000154040|ENSG00000100206|ENSG00000120669|ENSG00000162782|ENSG00000118245	http://amigo.geneontology.org/amigo/term/GO:0007281
protein complex oligomerization	Gene Ontology	GO:0051259	10	90	0.125627368323	0.638144805428	ENSG00000197153|ENSG00000274267|ENSG00000111262|ENSG00000105668|ENSG00000102837|ENSG00000154143|ENSG00000273983|ENSG00000197901|ENSG00000135116|ENSG00000051341	http://amigo.geneontology.org/amigo/term/GO:0051259
cell projection organization	Gene Ontology	GO:0030030	18	185	0.127163413974	0.638144805428	ENSG00000176884|ENSG00000183036|ENSG00000129654|ENSG00000154096|ENSG00000137825|ENSG00000261594|ENSG00000168779|ENSG00000087250|ENSG00000182040|ENSG00000116132|ENSG00000075891|ENSG00000121454|ENSG00000133216|ENSG00000077522|ENSG00000273706|ENSG00000163623|ENSG00000155980|ENSG00000171246	http://amigo.geneontology.org/amigo/term/GO:0030030
response to endogenous stimulus	Gene Ontology	GO:0009719	22	234	0.127251780486	0.638144805428	ENSG00000016082|ENSG00000147869|ENSG00000120088|ENSG00000147571|ENSG00000130643|ENSG00000273706|ENSG00000110680|ENSG00000082556|ENSG00000157005|ENSG00000173080|ENSG00000181092|ENSG00000112164|ENSG00000103375|ENSG00000163623|ENSG00000168539|ENSG00000140945|ENSG00000008196|ENSG00000148795|ENSG00000251493|ENSG00000180772|ENSG00000149305|ENSG00000115353	http://amigo.geneontology.org/amigo/term/GO:0009719
skin epidermis development	Gene Ontology	GO:0098773	3	16	0.127414651636	0.638144805428	ENSG00000107984|ENSG00000123364|ENSG00000167968	http://amigo.geneontology.org/amigo/term/GO:0098773
columnar/cuboidal epithelial cell differentiation	Gene Ontology	GO:0002065	3	16	0.127414651636	0.638144805428	ENSG00000064195|ENSG00000176887|ENSG00000055732	http://amigo.geneontology.org/amigo/term/GO:0002065
mesonephric epithelium development	Gene Ontology	GO:0072163	3	16	0.127414651636	0.638144805428	ENSG00000075891|ENSG00000251493|ENSG00000164619	http://amigo.geneontology.org/amigo/term/GO:0072163
roof of mouth development	Gene Ontology	GO:0060021	3	16	0.127414651636	0.638144805428	ENSG00000180318|ENSG00000137273|ENSG00000105880	http://amigo.geneontology.org/amigo/term/GO:0060021
non-motile cilium	Gene Ontology	GO:0097730	3	16	0.127414651636	0.638144805428	ENSG00000177143|ENSG00000006611|ENSG00000182040	http://amigo.geneontology.org/amigo/term/GO:0097730
regulation of biomineral tissue development	Gene Ontology	GO:0070167	3	16	0.127414651636	0.638144805428	ENSG00000178882|ENSG00000137203|ENSG00000165973	http://amigo.geneontology.org/amigo/term/GO:0070167
proteoglycan metabolic process	Gene Ontology	GO:0006029	3	16	0.127414651636	0.638144805428	ENSG00000139219|ENSG00000182601|ENSG00000164100	http://amigo.geneontology.org/amigo/term/GO:0006029
neuron development	Gene Ontology	GO:0048666	17	173	0.127645643595	0.638144805428	ENSG00000182667|ENSG00000163064|ENSG00000168505|ENSG00000164932|ENSG00000105880|ENSG00000110195|ENSG00000117399|ENSG00000154342|ENSG00000082684|ENSG00000118432|ENSG00000176884|ENSG00000169855|ENSG00000154645|ENSG00000095713|ENSG00000176406|ENSG00000196119|ENSG00000155980	http://amigo.geneontology.org/amigo/term/GO:0048666
apical plasma membrane	Gene Ontology	GO:0016324	6	46	0.127872258367	0.638144805428	ENSG00000174502|ENSG00000142583|ENSG00000121742|ENSG00000173702|ENSG00000015413|ENSG00000180251	http://amigo.geneontology.org/amigo/term/GO:0016324
nuclear chromosome	Gene Ontology	GO:0000228	9	79	0.127876463919	0.638144805428	ENSG00000197153|ENSG00000120498|ENSG00000080986|ENSG00000105880|ENSG00000158406|ENSG00000274267|ENSG00000093009|ENSG00000276043|ENSG00000129810	http://amigo.geneontology.org/amigo/term/GO:0000228
regulation of protein serine/threonine kinase activity	Gene Ontology	GO:0071900	9	79	0.127876463919	0.638144805428	ENSG00000094804|ENSG00000112559|ENSG00000124493|ENSG00000147889|ENSG00000106462|ENSG00000078900|ENSG00000103888|ENSG00000171450|ENSG00000101144	http://amigo.geneontology.org/amigo/term/GO:0071900
G protein-coupled receptor signaling pathway	Gene Ontology	GO:0007186	19	198	0.130510519587	0.650240817397	ENSG00000168124|ENSG00000167355|ENSG00000162009|ENSG00000181072|ENSG00000167755|ENSG00000106483|ENSG00000196119|ENSG00000278195|ENSG00000179097|ENSG00000173612|ENSG00000147509|ENSG00000184478|ENSG00000100604|ENSG00000070729|ENSG00000178597|ENSG00000011677|ENSG00000169006|ENSG00000274588|ENSG00000255298	http://amigo.geneontology.org/amigo/term/GO:0007186
nucleic acid binding	Gene Ontology	GO:0003676	43	501	0.131003819283	0.651649223252	ENSG00000115297|ENSG00000043355|ENSG00000187772|ENSG00000125285|ENSG00000126856|ENSG00000138795|ENSG00000273706|ENSG00000123364|ENSG00000120669|ENSG00000204410|ENSG00000162992|ENSG00000275713|ENSG00000100625|ENSG00000168779|ENSG00000258873|ENSG00000007968|ENSG00000163352|ENSG00000182968|ENSG00000189120|ENSG00000109674|ENSG00000184357|ENSG00000242265|ENSG00000164438|ENSG00000124232|ENSG00000196460|ENSG00000009709|ENSG00000203760|ENSG00000167968|ENSG00000155966|ENSG00000213973|ENSG00000115593|ENSG00000123485|ENSG00000196890|ENSG00000128713|ENSG00000173253|ENSG00000128610|ENSG00000229544|ENSG00000167612|ENSG00000118245|ENSG00000176887|ENSG00000104177|ENSG00000167771|ENSG00000115507	http://amigo.geneontology.org/amigo/term/GO:0003676
cell cycle checkpoint	Gene Ontology	GO:0000075	5	36	0.132498810607	0.654513381795	ENSG00000116017|ENSG00000176887|ENSG00000170312|ENSG00000101412|ENSG00000140525	http://amigo.geneontology.org/amigo/term/GO:0000075
negative regulation of peptidase activity	Gene Ontology	GO:0010466	5	36	0.132498810607	0.654513381795	ENSG00000164266|ENSG00000166396|ENSG00000008196|ENSG00000089685|ENSG00000123243	http://amigo.geneontology.org/amigo/term/GO:0010466
nucleoside-triphosphatase activity	Gene Ontology	GO:0017111	20	211	0.133491451205	0.654513381795	ENSG00000111432|ENSG00000121621|ENSG00000163808|ENSG00000058335|ENSG00000101003|ENSG00000137135|ENSG00000127928|ENSG00000161800|ENSG00000174672|ENSG00000147509|ENSG00000109061|ENSG00000158815|ENSG00000183856|ENSG00000163554|ENSG00000276043|ENSG00000101210|ENSG00000112984|ENSG00000075388|ENSG00000088538|ENSG00000197299	http://amigo.geneontology.org/amigo/term/GO:0017111
negative regulation of cell projection organization	Gene Ontology	GO:0031345	4	26	0.134015479384	0.654513381795	ENSG00000115297|ENSG00000082684|ENSG00000131095|ENSG00000169760	http://amigo.geneontology.org/amigo/term/GO:0031345
nuclear hormone receptor binding	Gene Ontology	GO:0035257	4	26	0.134015479384	0.654513381795	ENSG00000183770|ENSG00000239810|ENSG00000204510|ENSG00000274764	http://amigo.geneontology.org/amigo/term/GO:0035257
cytoplasmic side of membrane	Gene Ontology	GO:0098562	4	26	0.134015479384	0.654513381795	ENSG00000128266|ENSG00000116218|ENSG00000163554|ENSG00000168243	http://amigo.geneontology.org/amigo/term/GO:0098562
polymeric cytoskeletal fiber	Gene Ontology	GO:0099513	12	115	0.135909850679	0.654513381795	ENSG00000066279|ENSG00000121621|ENSG00000166851|ENSG00000138160|ENSG00000077327|ENSG00000132563|ENSG00000178999|ENSG00000161800|ENSG00000137807|ENSG00000077522|ENSG00000089685|ENSG00000087586	http://amigo.geneontology.org/amigo/term/GO:0099513
muscle system process	Gene Ontology	GO:0003012	7	58	0.137500006992	0.654513381795	ENSG00000105048|ENSG00000187848|ENSG00000162004|ENSG00000111262|ENSG00000055118|ENSG00000100604|ENSG00000086967	http://amigo.geneontology.org/amigo/term/GO:0003012
negative regulation of nucleobase-containing compound metabolic process	Gene Ontology	GO:0045934	20	212	0.137515215526	0.654513381795	ENSG00000138795|ENSG00000128610|ENSG00000129654|ENSG00000165584|ENSG00000196747|ENSG00000100625|ENSG00000128709|ENSG00000182330|ENSG00000204510|ENSG00000168779|ENSG00000204505|ENSG00000008196|ENSG00000163623|ENSG00000116132|ENSG00000176165|ENSG00000197299|ENSG00000177468|ENSG00000181092|ENSG00000170788|ENSG00000276903	http://amigo.geneontology.org/amigo/term/GO:0045934
kinesin binding	Gene Ontology	GO:0019894	2	8	0.138560525235	0.654513381795	ENSG00000186185|ENSG00000008735	http://amigo.geneontology.org/amigo/term/GO:0019894
sympathetic nervous system development	Gene Ontology	GO:0048485	2	8	0.138560525235	0.654513381795	ENSG00000146013|ENSG00000008196	http://amigo.geneontology.org/amigo/term/GO:0048485
disruption of cells of other organism	Gene Ontology	GO:0044364	2	8	0.138560525235	0.654513381795	ENSG00000205649|ENSG00000105697	http://amigo.geneontology.org/amigo/term/GO:0044364
molting cycle process	Gene Ontology	GO:0022404	2	8	0.138560525235	0.654513381795	ENSG00000069482|ENSG00000104371	http://amigo.geneontology.org/amigo/term/GO:0022404
cardiac muscle tissue morphogenesis	Gene Ontology	GO:0055008	2	8	0.138560525235	0.654513381795	ENSG00000060718|ENSG00000160973	http://amigo.geneontology.org/amigo/term/GO:0055008
hydrogen peroxide metabolic process	Gene Ontology	GO:0042743	2	8	0.138560525235	0.654513381795	ENSG00000147485|ENSG00000087250	http://amigo.geneontology.org/amigo/term/GO:0042743
neuropeptide receptor activity	Gene Ontology	GO:0008188	2	8	0.138560525235	0.654513381795	ENSG00000162009|ENSG00000169006	http://amigo.geneontology.org/amigo/term/GO:0008188
retinoic acid receptor signaling pathway	Gene Ontology	GO:0048384	2	8	0.138560525235	0.654513381795	ENSG00000106462|ENSG00000274764	http://amigo.geneontology.org/amigo/term/GO:0048384
spindle localization	Gene Ontology	GO:0051653	2	8	0.138560525235	0.654513381795	ENSG00000155816|ENSG00000104313	http://amigo.geneontology.org/amigo/term/GO:0051653
axon regeneration	Gene Ontology	GO:0031103	2	8	0.138560525235	0.654513381795	ENSG00000016082|ENSG00000118785	http://amigo.geneontology.org/amigo/term/GO:0031103
odontogenesis of dentin-containing tooth	Gene Ontology	GO:0042475	2	8	0.138560525235	0.654513381795	ENSG00000064195|ENSG00000101144	http://amigo.geneontology.org/amigo/term/GO:0042475
regulation of keratinocyte differentiation	Gene Ontology	GO:0045616	2	8	0.138560525235	0.654513381795	ENSG00000221926|ENSG00000156535	http://amigo.geneontology.org/amigo/term/GO:0045616
signal transduction involved in cell cycle checkpoint	Gene Ontology	GO:0072395	2	8	0.138560525235	0.654513381795	ENSG00000170312|ENSG00000158402	http://amigo.geneontology.org/amigo/term/GO:0072395
synaptic transmission, cholinergic	Gene Ontology	GO:0007271	2	8	0.138560525235	0.654513381795	ENSG00000181019|ENSG00000181072	http://amigo.geneontology.org/amigo/term/GO:0007271
DNA replication initiation	Gene Ontology	GO:0006270	2	8	0.138560525235	0.654513381795	ENSG00000085840|ENSG00000073111	http://amigo.geneontology.org/amigo/term/GO:0006270
Golgi cisterna membrane	Gene Ontology	GO:0032580	2	8	0.138560525235	0.654513381795	ENSG00000182272|ENSG00000172461	http://amigo.geneontology.org/amigo/term/GO:0032580
ceramide biosynthetic process	Gene Ontology	GO:0046513	2	8	0.138560525235	0.654513381795	ENSG00000117069|ENSG00000149926	http://amigo.geneontology.org/amigo/term/GO:0046513
chronic inflammatory response	Gene Ontology	GO:0002544	2	8	0.138560525235	0.654513381795	ENSG00000137869|ENSG00000148344	http://amigo.geneontology.org/amigo/term/GO:0002544
columnar/cuboidal epithelial cell development	Gene Ontology	GO:0002066	2	8	0.138560525235	0.654513381795	ENSG00000109705|ENSG00000163623	http://amigo.geneontology.org/amigo/term/GO:0002066
histone exchange	Gene Ontology	GO:0043486	2	8	0.138560525235	0.654513381795	ENSG00000203760|ENSG00000120334	http://amigo.geneontology.org/amigo/term/GO:0043486
mitotic metaphase plate congression	Gene Ontology	GO:0007080	2	8	0.138560525235	0.654513381795	ENSG00000121621|ENSG00000142945	http://amigo.geneontology.org/amigo/term/GO:0007080
neuron projection extension involved in neuron projection guidance	Gene Ontology	GO:1902284	2	8	0.138560525235	0.654513381795	ENSG00000082684|ENSG00000261594	http://amigo.geneontology.org/amigo/term/GO:1902284
brush border membrane	Gene Ontology	GO:0031526	2	8	0.138560525235	0.654513381795	ENSG00000268104|ENSG00000167434	http://amigo.geneontology.org/amigo/term/GO:0031526
mitotic spindle assembly	Gene Ontology	GO:0090307	2	8	0.138560525235	0.654513381795	ENSG00000161800|ENSG00000089685	http://amigo.geneontology.org/amigo/term/GO:0090307
lipid binding	Gene Ontology	GO:0008289	12	116	0.14150079384	0.66192417864	ENSG00000130477|ENSG00000131050|ENSG00000167104|ENSG00000166426|ENSG00000147465|ENSG00000174448|ENSG00000095596|ENSG00000163914|ENSG00000147262|ENSG00000129990|ENSG00000171450|ENSG00000125999	http://amigo.geneontology.org/amigo/term/GO:0008289
cellular macromolecule biosynthetic process	Gene Ontology	GO:0034645	65	793	0.142696855837	0.66192417864	ENSG00000223802|ENSG00000173404|ENSG00000165584|ENSG00000043355|ENSG00000107984|ENSG00000052850|ENSG00000087250|ENSG00000125285|ENSG00000137273|ENSG00000109705|ENSG00000166407|ENSG00000123364|ENSG00000125816|ENSG00000269791|ENSG00000111206|ENSG00000170162|ENSG00000162992|ENSG00000180318|ENSG00000100625|ENSG00000261787|ENSG00000147869|ENSG00000168779|ENSG00000007968|ENSG00000239810|ENSG00000273983|ENSG00000106483|ENSG00000196460|ENSG00000243073|ENSG00000182968|ENSG00000163623|ENSG00000186487|ENSG00000175832|ENSG00000172986|ENSG00000138136|ENSG00000171004|ENSG00000170577|ENSG00000107831|ENSG00000004848|ENSG00000115844|ENSG00000186051|ENSG00000172789|ENSG00000181218|ENSG00000105011|ENSG00000177468|ENSG00000206557|ENSG00000169297|ENSG00000223614|ENSG00000251493|ENSG00000128710|ENSG00000128610|ENSG00000128714|ENSG00000204501|ENSG00000065328|ENSG00000149948|ENSG00000221818|ENSG00000133665|ENSG00000162624|ENSG00000256463|ENSG00000178860|ENSG00000184357|ENSG00000088992|ENSG00000101144|ENSG00000269067|ENSG00000120068|ENSG00000104313	http://amigo.geneontology.org/amigo/term/GO:0034645
epithelium migration	Gene Ontology	GO:0090132	5	37	0.142721664426	0.66192417864	ENSG00000248329|ENSG00000140945|ENSG00000011426|ENSG00000107831|ENSG00000163217	http://amigo.geneontology.org/amigo/term/GO:0090132
regeneration	Gene Ontology	GO:0031099	5	37	0.142721664426	0.66192417864	ENSG00000172020|ENSG00000145386|ENSG00000106462|ENSG00000118785|ENSG00000081051	http://amigo.geneontology.org/amigo/term/GO:0031099
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	Gene Ontology	GO:0090101	3	17	0.142910585434	0.66192417864	ENSG00000147869|ENSG00000242265|ENSG00000156535	http://amigo.geneontology.org/amigo/term/GO:0090101
regulation of cell cycle arrest	Gene Ontology	GO:0071156	3	17	0.142910585434	0.66192417864	ENSG00000175793|ENSG00000101412|ENSG00000134057	http://amigo.geneontology.org/amigo/term/GO:0071156
actin-mediated cell contraction	Gene Ontology	GO:0070252	3	17	0.142910585434	0.66192417864	ENSG00000086967|ENSG00000130595|ENSG00000182963	http://amigo.geneontology.org/amigo/term/GO:0070252
sarcoplasmic reticulum	Gene Ontology	GO:0016529	3	17	0.142910585434	0.66192417864	ENSG00000154118|ENSG00000170290|ENSG00000227877	http://amigo.geneontology.org/amigo/term/GO:0016529
cellular transition metal ion homeostasis	Gene Ontology	GO:0046916	3	17	0.142910585434	0.66192417864	ENSG00000178752|ENSG00000171864|ENSG00000105697	http://amigo.geneontology.org/amigo/term/GO:0046916
amine metabolic process	Gene Ontology	GO:0009308	3	17	0.142910585434	0.66192417864	ENSG00000181019|ENSG00000154611|ENSG00000198203	http://amigo.geneontology.org/amigo/term/GO:0009308
retina development in camera-type eye	Gene Ontology	GO:0060041	3	17	0.142910585434	0.66192417864	ENSG00000132932|ENSG00000137203|ENSG00000273706	http://amigo.geneontology.org/amigo/term/GO:0060041
JUN phosphorylation	Gene Ontology	GO:0007258	3	17	0.142910585434	0.66192417864	ENSG00000078900|ENSG00000112559|ENSG00000101197	http://amigo.geneontology.org/amigo/term/GO:0007258
antigen processing and presentation of exogenous peptide antigen via MHC class II	Gene Ontology	GO:0019886	3	17	0.142910585434	0.66192417864	ENSG00000163808|ENSG00000138160|ENSG00000136943	http://amigo.geneontology.org/amigo/term/GO:0019886
sodium ion transmembrane transporter activity	Gene Ontology	GO:0015081	4	27	0.146295296277	0.673816409309	ENSG00000099822|ENSG00000197106|ENSG00000089356|ENSG00000130821	http://amigo.geneontology.org/amigo/term/GO:0015081
learning or memory	Gene Ontology	GO:0007611	4	27	0.146295296277	0.673816409309	ENSG00000159224|ENSG00000133216|ENSG00000106236|ENSG00000188763	http://amigo.geneontology.org/amigo/term/GO:0007611
neural precursor cell proliferation	Gene Ontology	GO:0061351	4	27	0.146295296277	0.673816409309	ENSG00000161800|ENSG00000118193|ENSG00000164434|ENSG00000188763	http://amigo.geneontology.org/amigo/term/GO:0061351
negative regulation of biosynthetic process	Gene Ontology	GO:0009890	22	239	0.14634926537	0.673816409309	ENSG00000197153|ENSG00000137273|ENSG00000197757|ENSG00000198914|ENSG00000166851|ENSG00000100625|ENSG00000176165|ENSG00000082196|ENSG00000178860|ENSG00000198681|ENSG00000117724|ENSG00000175329|ENSG00000075891|ENSG00000168875|ENSG00000181449|ENSG00000167612|ENSG00000181218|ENSG00000179772|ENSG00000269791|ENSG00000213347|ENSG00000126752|ENSG00000129173	http://amigo.geneontology.org/amigo/term/GO:0009890
drug binding	Gene Ontology	GO:0008144	27	302	0.147076571349	0.675782220652	ENSG00000165304|ENSG00000170312|ENSG00000187166|ENSG00000184735|ENSG00000051180|ENSG00000087250|ENSG00000148408|ENSG00000145242|ENSG00000174844|ENSG00000157064|ENSG00000132932|ENSG00000166851|ENSG00000183317|ENSG00000147246|ENSG00000186185|ENSG00000174672|ENSG00000170950|ENSG00000155980|ENSG00000077009|ENSG00000133454|ENSG00000197299|ENSG00000160957|ENSG00000196584|ENSG00000164076|ENSG00000085840|ENSG00000229937|ENSG00000006788	http://amigo.geneontology.org/amigo/term/GO:0008144
